participant,session_type,window_center,left_eda_mean,right_eda_mean,left_eda_n_peaks,right_eda_n_peaks,left_bvp_hr_mean,right_bvp_hr_mean,left_acc_mag_mean,right_acc_mag_mean,left_temp_mean,right_temp_mean,rmssd_mean,physio_cluster,physio_state
A1,,1624262202.5,1.1281507837736053,3.165116092138046,-1.7678573408304321,-0.18469913899647952,0.52722088396876,-1.517567867274753,1.4381766551167539,1.4641217548963612,0.692214490251798,1.1493053050779525,,0,Movement / Artifact
A1,,1624262205.0,1.9384863170433617,3.588889247017422,-1.7678573408304321,-2.461493556814717,0.25453708471969216,-0.26040066440834214,1.1715294741187414,0.04300488364800449,0.7085324373509616,1.1036918935551778,,0,Low Arousal
A1,,1624262207.5,2.460968603044949,5.185813432309091,-1.0605700601552643,-1.7025620842086377,0.7214866664929869,1.0505768455418638,0.7997812893818064,1.665463808129646,0.7321028053830696,1.0726747737197184,,0,Movement / Artifact
A1,,1624262210.0,1.9976188229303944,6.150189554284987,-1.7678573408304321,-1.7025620842086377,1.369035060486006,0.8485683328292709,0.014202486891731028,1.8027159284267888,0.708532437350923,1.0963937477115524,,0,Movement / Artifact
A1,,1624262212.5,1.4758045025011912,5.637930572335031,-0.3532827794800965,-2.461493556814717,1.180769779922213,-0.41852197098289573,-0.262029229327259,-0.28465561427331276,0.6088116495227311,1.1055164300160971,,0,Low Arousal
A1,,1624262215.0,1.9157889526910277,5.21623222329237,-0.3532827794800965,-1.7025620842086377,0.3491098039122148,1.3930899467529476,-0.15731140803543794,0.9667798110025851,0.5217825983271921,1.0672011643369734,,0,High Arousal
A1,,1624262217.5,3.0330048936587293,5.024047125521234,1.061291781870239,-1.7025620842086377,1.250069876793468,1.7115051982639127,0.012290459421247612,2.310556857986856,0.6269427018551308,1.0252368257360374,,0,Movement / Artifact
A1,,1624262220.0,3.239506762944208,5.057230525114202,0.35400450119507126,-0.9436306116025586,1.3380981983060858,1.6272316470478563,0.28218983671256903,6.689831742154703,0.7919352780799898,1.0088159975878415,,0,Movement / Artifact
A1,,1624262222.5,4.000677817961478,5.772043236501082,-0.3532827794800965,-1.7025620842086377,0.5743848910580955,1.901966240120976,0.056142693024416136,5.305685519884363,0.8191318565785957,1.0033423882050967,,0,Movement / Artifact
A1,,1624262225.0,5.839758718871697,7.122861121345291,0.35400450119507126,-0.18469913899647952,-0.1356224542991288,0.8469883650409816,-0.37521231440315095,-0.19995376066619863,0.6849620693188279,0.9905706329787135,,0,Low Arousal
